"","lv","Annotation","cell_type","value","sample","patient","Groups"
"58","3","tumor cells-stroma","CD4+ T cells","0.0","reg003","1","3"
"59","3","tumor cells-stroma","CD8+ T cells","0.10869565217391304","reg003","1","3"
"60","3","tumor cells-stroma","CLA+ leukocytes","0.0","reg003","1","3"
"61","3","tumor cells-stroma","Langerhans cells","0.007246376811594203","reg003","1","3"
"62","3","tumor cells-stroma","Tregs","0.09420289855072464","reg003","1","3"
"63","3","tumor cells-stroma","epithelium","0.0","reg003","1","3"
"64","3","tumor cells-stroma","lymphatics","0.057971014492753624","reg003","1","3"
"65","3","tumor cells-stroma","macrophages (M1=M2)","0.021739130434782608","reg003","1","3"
"66","3","tumor cells-stroma","macrophages (M1>M2)","0.12318840579710146","reg003","1","3"
"67","3","tumor cells-stroma","macrophages (M2>M1)","0.007246376811594203","reg003","1","3"
"68","3","tumor cells-stroma","mast cells","0.007246376811594203","reg003","1","3"
"69","3","tumor cells-stroma","nerves","0.0","reg003","1","3"
"70","3","tumor cells-stroma","neutrophils","0.0","reg003","1","3"
"71","3","tumor cells-stroma","plasma cells","0.0","reg003","1","3"
"72","3","tumor cells-stroma","stroma","0.15217391304347827","reg003","1","3"
"73","3","tumor cells-stroma","tumor cells","0.35507246376811596","reg003","1","3"
"74","3","tumor cells-stroma","tumor cells, intraepithelial","0.014492753623188406","reg003","1","3"
"75","3","tumor cells-stroma","vasculature","0.050724637681159424","reg003","1","3"
"76","4","stroma-tumor cells","B cells","0.007751937984496124","reg003","1","3"
"77","4","stroma-tumor cells","CD4+ T cells","0.015503875968992248","reg003","1","3"
"78","4","stroma-tumor cells","CD8+ T cells","0.07751937984496124","reg003","1","3"
"79","4","stroma-tumor cells","CLA+ leukocytes","0.0","reg003","1","3"
"80","4","stroma-tumor cells","Langerhans cells","0.0","reg003","1","3"
"81","4","stroma-tumor cells","Tregs","0.07751937984496124","reg003","1","3"
"82","4","stroma-tumor cells","epithelium","0.007751937984496124","reg003","1","3"
"83","4","stroma-tumor cells","lymphatics","0.015503875968992248","reg003","1","3"
"84","4","stroma-tumor cells","macrophages (M1=M2)","0.10077519379844961","reg003","1","3"
"85","4","stroma-tumor cells","macrophages (M1>M2)","0.046511627906976744","reg003","1","3"
"86","4","stroma-tumor cells","macrophages (M2>M1)","0.007751937984496124","reg003","1","3"
"87","4","stroma-tumor cells","mast cells","0.023255813953488372","reg003","1","3"
"88","4","stroma-tumor cells","nerves","0.10852713178294573","reg003","1","3"
"89","4","stroma-tumor cells","neutrophils","0.0","reg003","1","3"
"90","4","stroma-tumor cells","plasma cells","0.0","reg003","1","3"
"91","4","stroma-tumor cells","stroma","0.27906976744186046","reg003","1","3"
"92","4","stroma-tumor cells","tumor cells","0.12403100775193798","reg003","1","3"
"93","4","stroma-tumor cells","tumor cells, intraepithelial","0.0","reg003","1","3"
"94","4","stroma-tumor cells","vasculature","0.10852713178294573","reg003","1","3"
"95","5","stroma-vasculature","B cells","0.0","reg003","1","3"
"96","5","stroma-vasculature","CD4+ T cells","0.0","reg003","1","3"
"97","5","stroma-vasculature","CD8+ T cells","0.030612244897959183","reg003","1","3"
"98","5","stroma-vasculature","CLA+ leukocytes","0.02040816326530612","reg003","1","3"
"99","5","stroma-vasculature","Langerhans cells","0.0","reg003","1","3"
"100","5","stroma-vasculature","Tregs","0.01020408163265306","reg003","1","3"
"101","5","stroma-vasculature","epithelium","0.05102040816326531","reg003","1","3"
"102","5","stroma-vasculature","lymphatics","0.01020408163265306","reg003","1","3"
"103","5","stroma-vasculature","macrophages (M1=M2)","0.05102040816326531","reg003","1","3"
"104","5","stroma-vasculature","macrophages (M1>M2)","0.04081632653061224","reg003","1","3"
"105","5","stroma-vasculature","macrophages (M2>M1)","0.01020408163265306","reg003","1","3"
"106","5","stroma-vasculature","mast cells","0.01020408163265306","reg003","1","3"
"107","5","stroma-vasculature","nerves","0.0","reg003","1","3"
"108","5","stroma-vasculature","neutrophils","0.0","reg003","1","3"
"109","5","stroma-vasculature","plasma cells","0.0","reg003","1","3"
"110","5","stroma-vasculature","stroma","0.5102040816326531","reg003","1","3"
"111","5","stroma-vasculature","tumor cells","0.05102040816326531","reg003","1","3"
"112","5","stroma-vasculature","tumor cells, intraepithelial","0.0","reg003","1","3"
"113","5","stroma-vasculature","vasculature","0.20408163265306123","reg003","1","3"
"114","6","tumor cells-Tregs","B cells","0.0","reg003","1","3"
"115","6","tumor cells-Tregs","CD4+ T cells","0.04395604395604396","reg003","1","3"
"116","6","tumor cells-Tregs","CD8+ T cells","0.10989010989010989","reg003","1","3"
"117","6","tumor cells-Tregs","CLA+ leukocytes","0.0","reg003","1","3"
"118","6","tumor cells-Tregs","Langerhans cells","0.01098901098901099","reg003","1","3"
"119","6","tumor cells-Tregs","Tregs","0.2087912087912088","reg003","1","3"
"120","6","tumor cells-Tregs","epithelium","0.0","reg003","1","3"
"121","6","tumor cells-Tregs","lymphatics","0.0","reg003","1","3"
"122","6","tumor cells-Tregs","macrophages (M1=M2)","0.04395604395604396","reg003","1","3"
"123","6","tumor cells-Tregs","macrophages (M1>M2)","0.18681318681318682","reg003","1","3"
"124","6","tumor cells-Tregs","macrophages (M2>M1)","0.0","reg003","1","3"
"125","6","tumor cells-Tregs","mast cells","0.0","reg003","1","3"
"126","6","tumor cells-Tregs","nerves","0.0","reg003","1","3"
"127","6","tumor cells-Tregs","neutrophils","0.0","reg003","1","3"
"128","6","tumor cells-Tregs","plasma cells","0.0","reg003","1","3"
"129","6","tumor cells-Tregs","stroma","0.0","reg003","1","3"
"130","6","tumor cells-Tregs","tumor cells","0.3956043956043956","reg003","1","3"
"131","6","tumor cells-Tregs","tumor cells, intraepithelial","0.0","reg003","1","3"
"132","6","tumor cells-Tregs","vasculature","0.0","reg003","1","3"
"133","7","epithelium-vasculature","B cells","0.0","reg003","1","3"
"134","7","epithelium-vasculature","CD4+ T cells","0.0","reg003","1","3"
"135","7","epithelium-vasculature","CD8+ T cells","0.013513513513513514","reg003","1","3"
"136","7","epithelium-vasculature","CLA+ leukocytes","0.0","reg003","1","3"
"137","7","epithelium-vasculature","Langerhans cells","0.0","reg003","1","3"
"138","7","epithelium-vasculature","Tregs","0.0","reg003","1","3"
"139","7","epithelium-vasculature","epithelium","0.7567567567567568","reg003","1","3"
"140","7","epithelium-vasculature","lymphatics","0.0","reg003","1","3"
"141","7","epithelium-vasculature","macrophages (M1=M2)","0.013513513513513514","reg003","1","3"
"142","7","epithelium-vasculature","macrophages (M1>M2)","0.013513513513513514","reg003","1","3"
"143","7","epithelium-vasculature","macrophages (M2>M1)","0.0","reg003","1","3"
"144","7","epithelium-vasculature","mast cells","0.0","reg003","1","3"
"145","7","epithelium-vasculature","nerves","0.0","reg003","1","3"
"146","7","epithelium-vasculature","neutrophils","0.0","reg003","1","3"
"147","7","epithelium-vasculature","plasma cells","0.0","reg003","1","3"
"148","7","epithelium-vasculature","stroma","0.08108108108108109","reg003","1","3"
"149","7","epithelium-vasculature","tumor cells","0.0","reg003","1","3"
"150","7","epithelium-vasculature","tumor cells, intraepithelial","0.0","reg003","1","3"
"151","7","epithelium-vasculature","vasculature","0.12162162162162163","reg003","1","3"
"152","8","tumor cells-CD8+ T cells","B cells","0.0136986301369863","reg003","1","3"
"153","8","tumor cells-CD8+ T cells","CD4+ T cells","0.0","reg003","1","3"
"154","8","tumor cells-CD8+ T cells","CD8+ T cells","0.3698630136986301","reg003","1","3"
"155","8","tumor cells-CD8+ T cells","CLA+ leukocytes","0.0","reg003","1","3"
"156","8","tumor cells-CD8+ T cells","Langerhans cells","0.0","reg003","1","3"
"157","8","tumor cells-CD8+ T cells","Tregs","0.0","reg003","1","3"
"158","8","tumor cells-CD8+ T cells","epithelium","0.0","reg003","1","3"
"159","8","tumor cells-CD8+ T cells","lymphatics","0.0136986301369863","reg003","1","3"
"160","8","tumor cells-CD8+ T cells","macrophages (M1=M2)","0.0","reg003","1","3"
"161","8","tumor cells-CD8+ T cells","macrophages (M1>M2)","0.0547945205479452","reg003","1","3"
"162","8","tumor cells-CD8+ T cells","macrophages (M2>M1)","0.0","reg003","1","3"
"163","8","tumor cells-CD8+ T cells","mast cells","0.0","reg003","1","3"
"164","8","tumor cells-CD8+ T cells","nerves","0.0","reg003","1","3"
"165","8","tumor cells-CD8+ T cells","neutrophils","0.0","reg003","1","3"
"166","8","tumor cells-CD8+ T cells","plasma cells","0.0","reg003","1","3"
"167","8","tumor cells-CD8+ T cells","stroma","0.0547945205479452","reg003","1","3"
"168","8","tumor cells-CD8+ T cells","tumor cells","0.3835616438356164","reg003","1","3"
"169","8","tumor cells-CD8+ T cells","tumor cells, intraepithelial","0.0","reg003","1","3"
"170","8","tumor cells-CD8+ T cells","vasculature","0.1095890410958904","reg003","1","3"
"171","9","mast cells-tumor cells","B cells","0.0","reg003","1","3"
"172","9","mast cells-tumor cells","CD4+ T cells","0.0","reg003","1","3"
"173","9","mast cells-tumor cells","CD8+ T cells","0.2","reg003","1","3"
"174","9","mast cells-tumor cells","CLA+ leukocytes","0.0","reg003","1","3"
"175","9","mast cells-tumor cells","Langerhans cells","0.0","reg003","1","3"
"176","9","mast cells-tumor cells","Tregs","0.0","reg003","1","3"
"177","9","mast cells-tumor cells","epithelium","0.0","reg003","1","3"
"178","9","mast cells-tumor cells","lymphatics","0.0","reg003","1","3"
"179","9","mast cells-tumor cells","macrophages (M1=M2)","0.0","reg003","1","3"
"180","9","mast cells-tumor cells","macrophages (M1>M2)","0.0","reg003","1","3"
"181","9","mast cells-tumor cells","macrophages (M2>M1)","0.0","reg003","1","3"
"182","9","mast cells-tumor cells","mast cells","0.4","reg003","1","3"
"183","9","mast cells-tumor cells","nerves","0.0","reg003","1","3"
"184","9","mast cells-tumor cells","neutrophils","0.0","reg003","1","3"
"185","9","mast cells-tumor cells","plasma cells","0.0","reg003","1","3"
"186","9","mast cells-tumor cells","stroma","0.0","reg003","1","3"
"187","9","mast cells-tumor cells","tumor cells","0.4","reg003","1","3"
"188","9","mast cells-tumor cells","tumor cells, intraepithelial","0.0","reg003","1","3"
"189","9","mast cells-tumor cells","vasculature","0.0","reg003","1","3"
"0","0","tumor cells-CD8+ T cells","CD4+ T cells","0.017241379310344827","reg004","1","3"
"1","0","tumor cells-CD8+ T cells","CD8+ T cells","0.19540229885057472","reg004","1","3"
"2","0","tumor cells-CD8+ T cells","CLA+ leukocytes","0.011494252873563218","reg004","1","3"
"3","0","tumor cells-CD8+ T cells","Langerhans cells","0.017241379310344827","reg004","1","3"
"4","0","tumor cells-CD8+ T cells","Tregs","0.13218390804597702","reg004","1","3"
"5","0","tumor cells-CD8+ T cells","epithelium","0.0","reg004","1","3"
"6","0","tumor cells-CD8+ T cells","lymphatics","0.005747126436781609","reg004","1","3"
"7","0","tumor cells-CD8+ T cells","macrophages (M1=M2)","0.08620689655172414","reg004","1","3"
"8","0","tumor cells-CD8+ T cells","macrophages (M1>M2)","0.08620689655172414","reg004","1","3"
"9","0","tumor cells-CD8+ T cells","macrophages (M2>M1)","0.0","reg004","1","3"
"10","0","tumor cells-CD8+ T cells","mast cells","0.0","reg004","1","3"
"11","0","tumor cells-CD8+ T cells","nerves","0.0","reg004","1","3"
"12","0","tumor cells-CD8+ T cells","plasma cells","0.0","reg004","1","3"
"13","0","tumor cells-CD8+ T cells","stroma","0.028735632183908046","reg004","1","3"
"14","0","tumor cells-CD8+ T cells","tumor cells","0.41379310344827586","reg004","1","3"
"15","0","tumor cells-CD8+ T cells","tumor cells, intraepithelial","0.0","reg004","1","3"
"16","0","tumor cells-CD8+ T cells","vasculature","0.005747126436781609","reg004","1","3"
"17","1","vasculature-stroma","CD4+ T cells","0.016","reg004","1","3"
"18","1","vasculature-stroma","CD8+ T cells","0.064","reg004","1","3"
"19","1","vasculature-stroma","CLA+ leukocytes","0.0","reg004","1","3"
"20","1","vasculature-stroma","Langerhans cells","0.0","reg004","1","3"
"21","1","vasculature-stroma","Tregs","0.048","reg004","1","3"
"22","1","vasculature-stroma","epithelium","0.0","reg004","1","3"
"23","1","vasculature-stroma","lymphatics","0.0","reg004","1","3"
"24","1","vasculature-stroma","macrophages (M1=M2)","0.096","reg004","1","3"
"25","1","vasculature-stroma","macrophages (M1>M2)","0.04","reg004","1","3"
"26","1","vasculature-stroma","macrophages (M2>M1)","0.008","reg004","1","3"
"27","1","vasculature-stroma","mast cells","0.008","reg004","1","3"
"28","1","vasculature-stroma","nerves","0.008","reg004","1","3"
"29","1","vasculature-stroma","plasma cells","0.016","reg004","1","3"
"30","1","vasculature-stroma","stroma","0.136","reg004","1","3"
"31","1","vasculature-stroma","tumor cells","0.128","reg004","1","3"
"32","1","vasculature-stroma","tumor cells, intraepithelial","0.0","reg004","1","3"
"33","1","vasculature-stroma","vasculature","0.432","reg004","1","3"
"34","2","tumor cells-macrophages (M1>M2)","CD4+ T cells","0.02564102564102564","reg004","1","3"
"35","2","tumor cells-macrophages (M1>M2)","CD8+ T cells","0.1452991452991453","reg004","1","3"
"36","2","tumor cells-macrophages (M1>M2)","CLA+ leukocytes","0.0","reg004","1","3"
"37","2","tumor cells-macrophages (M1>M2)","Langerhans cells","0.02564102564102564","reg004","1","3"
"38","2","tumor cells-macrophages (M1>M2)","Tregs","0.09401709401709402","reg004","1","3"
"39","2","tumor cells-macrophages (M1>M2)","epithelium","0.0","reg004","1","3"
"40","2","tumor cells-macrophages (M1>M2)","lymphatics","0.017094017094017096","reg004","1","3"
"41","2","tumor cells-macrophages (M1>M2)","macrophages (M1=M2)","0.042735042735042736","reg004","1","3"
"42","2","tumor cells-macrophages (M1>M2)","macrophages (M1>M2)","0.1623931623931624","reg004","1","3"
"43","2","tumor cells-macrophages (M1>M2)","macrophages (M2>M1)","0.0","reg004","1","3"
"44","2","tumor cells-macrophages (M1>M2)","mast cells","0.017094017094017096","reg004","1","3"
"45","2","tumor cells-macrophages (M1>M2)","nerves","0.008547008547008548","reg004","1","3"
"46","2","tumor cells-macrophages (M1>M2)","plasma cells","0.0","reg004","1","3"
"47","2","tumor cells-macrophages (M1>M2)","stroma","0.1282051282051282","reg004","1","3"
"48","2","tumor cells-macrophages (M1>M2)","tumor cells","0.3076923076923077","reg004","1","3"
"49","2","tumor cells-macrophages (M1>M2)","tumor cells, intraepithelial","0.0","reg004","1","3"
"50","2","tumor cells-macrophages (M1>M2)","vasculature","0.02564102564102564","reg004","1","3"
"51","3","stroma-macrophages (M1=M2)","CD4+ T cells","0.0","reg004","1","3"
"52","3","stroma-macrophages (M1=M2)","CD8+ T cells","0.02197802197802198","reg004","1","3"
"53","3","stroma-macrophages (M1=M2)","CLA+ leukocytes","0.01098901098901099","reg004","1","3"
"54","3","stroma-macrophages (M1=M2)","Langerhans cells","0.0","reg004","1","3"
"55","3","stroma-macrophages (M1=M2)","Tregs","0.0","reg004","1","3"
"56","3","stroma-macrophages (M1=M2)","epithelium","0.0","reg004","1","3"
"57","3","stroma-macrophages (M1=M2)","lymphatics","0.0","reg004","1","3"
"58","3","stroma-macrophages (M1=M2)","macrophages (M1=M2)","0.27472527472527475","reg004","1","3"
"59","3","stroma-macrophages (M1=M2)","macrophages (M1>M2)","0.17582417582417584","reg004","1","3"
"60","3","stroma-macrophages (M1=M2)","macrophages (M2>M1)","0.054945054945054944","reg004","1","3"
"61","3","stroma-macrophages (M1=M2)","mast cells","0.0","reg004","1","3"
"62","3","stroma-macrophages (M1=M2)","nerves","0.0","reg004","1","3"
"63","3","stroma-macrophages (M1=M2)","plasma cells","0.0","reg004","1","3"
"64","3","stroma-macrophages (M1=M2)","stroma","0.3516483516483517","reg004","1","3"
"65","3","stroma-macrophages (M1=M2)","tumor cells","0.04395604395604396","reg004","1","3"
"66","3","stroma-macrophages (M1=M2)","tumor cells, intraepithelial","0.0","reg004","1","3"
"67","3","stroma-macrophages (M1=M2)","vasculature","0.06593406593406594","reg004","1","3"
"68","4","stroma-lymphatics","CD4+ T cells","0.0","reg004","1","3"
"69","4","stroma-lymphatics","CD8+ T cells","0.0","reg004","1","3"
"70","4","stroma-lymphatics","CLA+ leukocytes","0.0","reg004","1","3"
"71","4","stroma-lymphatics","Langerhans cells","0.0","reg004","1","3"
"72","4","stroma-lymphatics","Tregs","0.024096385542168676","reg004","1","3"
"73","4","stroma-lymphatics","epithelium","0.0","reg004","1","3"
"74","4","stroma-lymphatics","lymphatics","0.14457831325301204","reg004","1","3"
"75","4","stroma-lymphatics","macrophages (M1=M2)","0.0963855421686747","reg004","1","3"
"76","4","stroma-lymphatics","macrophages (M1>M2)","0.060240963855421686","reg004","1","3"
"77","4","stroma-lymphatics","macrophages (M2>M1)","0.03614457831325301","reg004","1","3"
"78","4","stroma-lymphatics","mast cells","0.0","reg004","1","3"
"79","4","stroma-lymphatics","nerves","0.07228915662650602","reg004","1","3"
"80","4","stroma-lymphatics","plasma cells","0.0","reg004","1","3"
"81","4","stroma-lymphatics","stroma","0.37349397590361444","reg004","1","3"
